PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1992-93,,1993-03-21T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1993-94,,1994-01-16T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1994-95,,1995-01-22T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1996-97,,1997-03-09T00:00:00,,Award,Kia Motors,KIPWK,
121,Patrick,Ewing,New York Knicks,NBA Rookie of the Month,,1985-86,01/01/1986,,,Award,Kia Motors,KIRMO,
121,Patrick,Ewing,New York Knicks,NBA Rookie of the Month,,1985-86,11/01/1985,,,Award,Kia Motors,KIRMO,
121,Patrick,Ewing,New York Knicks,NBA Rookie of the Year,,1985-86,,,,Award,Kia Motors,KIROY,
121,Patrick,Ewing,New York Knicks,NBA Sporting News Rookie of the Year,,1985-86,,,,Award,Sporting News,SNROY,
121,Patrick,Ewing,USA,Olympic Gold Medal,,1984,,,,Award,Olympic,Gold,
121,Patrick,Ewing,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,
121,Patrick,Ewing,,NBA All-Star,,1987-88,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1988-89,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1989-90,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1990-91,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1991-92,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1992-93,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1993-94,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1994-95,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1995-96,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1985-86,,,,Award,All-Star,,
121,Patrick,Ewing,,NBA All-Star,,1996-97,,,,Award,All-Star,,
124,Vlade,Divac,Los Angeles Lakers,All-Rookie Team,1,1989-90,,,1610612747,Award,Kia Motors,KIART,
124,Vlade,Divac,Sacramento Kings,J. Walter Kennedy Citizenship,,1999-00,,,,Award,Kia Motors,KIWKC,
124,Vlade,Divac,Los Angeles Lakers,NBA Player of the Week,,1994-95,,1995-03-26T00:00:00,,Award,Kia Motors,KIPWK,
124,Vlade,Divac,Yugoslavia,Olympic Silver Medal,,1988,,,,Award,Olympic,Silver,
124,Vlade,Divac,,NBA All-Star,,2000-01,,,,Award,All-Star,,
134,Kevin,Johnson,Phoenix Suns,All-NBA,2,1988-89,,,1610612756,Award,Kia Motors,KIANT,
134,Kevin,Johnson,Phoenix Suns,All-NBA,2,1989-90,,,1610612756,Award,Kia Motors,KIANT,
134,Kevin,Johnson,Phoenix Suns,All-NBA,2,1990-91,,,1610612756,Award,Kia Motors,KIANT,
134,Kevin,Johnson,Phoenix Suns,All-NBA,3,1991-92,,,1610612756,Award,Kia Motors,KIANT,
134,Kevin,Johnson,Phoenix Suns,All-NBA,2,1993-94,,,1610612756,Award,Kia Motors,KIANT,
134,Kevin,Johnson,Phoenix Suns,J. Walter Kennedy Citizenship,,1990-91,,,,Award,Kia Motors,KIWKC,
134,Kevin,Johnson,Phoenix Suns,NBA Most Improved Player,,1988-89,,,,Award,Kia Motors,KIMIP,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Month,,1988-89,02/01/1989,,,Award,Kia Motors,KIPMO,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Month,,1996-97,04/01/1997,,,Award,Kia Motors,KIPMO,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Week,,1988-89,,1989-03-19T00:00:00,,Award,Kia Motors,KIPWK,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Week,,1989-90,,1990-03-18T00:00:00,,Award,Kia Motors,KIPWK,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Week,,1990-91,,1990-12-16T00:00:00,,Award,Kia Motors,KIPWK,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Week,,1995-96,,1996-04-07T00:00:00,,Award,Kia Motors,KIPWK,
134,Kevin,Johnson,Phoenix Suns,NBA Player of the Week,,1996-97,,1997-03-30T00:00:00,,Award,Kia Motors,KIPWK,
134,Kevin,Johnson,Phoenix Suns,NBA Rookie of the Month,,1987-88,04/01/1988,,,Award,Kia Motors,KIRMO,
134,Kevin,Johnson,,NBA All-Star,,1989-90,,,,Award,All-Star,,
134,Kevin,Johnson,,NBA All-Star,,1990-91,,,,Award,All-Star,,
134,Kevin,Johnson,,NBA All-Star,,1993-94,,,,Award,All-Star,,
136,P.J.,Brown,Miami Heat,All-Defensive Team,2,1996-97,,,1610612748,Award,Kia Motors,KIADT,
136,P.J.,Brown,Miami Heat,All-Defensive Team,2,1998-99,,,1610612748,Award,Kia Motors,KIADT,
136,P.J.,Brown,Charlotte Hornets,All-Defensive Team,2,2000-01,,,1610612740,Award,Kia Motors,KIADT,
136,P.J.,Brown,Miami Heat,J. Walter Kennedy Citizenship,,1996-97,,,,Award,Kia Motors,KIWKC,
136,P.J.,Brown,New Orleans Hornets,NBA Sportsmanship,,2003-04,,,,Award,Kia Motors,KSPRT,
136,P.J.,Brown,Boston Celtics,NBA Champion,,2007-08,,,,Award,Champion,,
137,Vernon,Maxwell,Houston Rockets,NBA Champion,,1993-94,,,,Award,Champion,,
137,Vernon,Maxwell,Houston Rockets,NBA Champion,,1994-95,,,,Award,Champion,,
146,Jud,Buechler,Chicago Bulls,NBA Champion,,1995-96,,,,Award,Champion,,
146,Jud,Buechler,Chicago Bulls,NBA Champion,,1996-97,,,,Award,Champion,,
146,Jud,Buechler,Chicago Bulls,NBA Champion,,1997-98,,,,Award,Champion,,
147,Jalen,Rose,Denver Nuggets,All-Rookie Team,2,1994-95,,,1610612743,Award,Kia Motors,KIART,
147,Jalen,Rose,Indiana Pacers,NBA Most Improved Player,,1999-00,,,,Award,Kia Motors,KIMIP,
147,Jalen,Rose,Indiana Pacers,NBA Player of the Week,,1999-00,,2000-03-20T00:00:00,,Award,Kia Motors,KIPWK,
147,Jalen,Rose,Toronto Raptors,NBA Player of the Week,,2004-05,,2005-02-27T00:00:00,East,Award,Kia Motors,KIPWK,
157,Derek,Harper,Dallas Mavericks,All-Defensive Team,2,1986-87,,,1610612742,Award,Kia Motors,KIADT,
157,Derek,Harper,Dallas Mavericks,All-Defensive Team,2,1989-90,,,1610612742,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,2,1984-85,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,1,1986-87,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,1,1987-88,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,1,1989-90,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,2,1990-91,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,1,1992-93,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,1,1993-94,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,2,1995-96,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,2,1996-97,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,2,1985-86,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1986-87,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1987-88,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1988-89,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,2,1989-90,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,3,1990-91,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1992-93,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1993-94,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,3,1994-95,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,2,1995-96,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1996-97,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,3,1998-99,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-Rookie Team,1,1984-85,,,1610612745,Award,Kia Motors,KIART,
165,Hakeem,Olajuwon,,Hall of Fame Inductee,,2008,,,,Award,Hall of Fame,,
165,Hakeem,Olajuwon,Houston Rockets,IBM Award,,1992-93,,,,Award,IBM,IBMAW,
165,Hakeem,Olajuwon,Houston Rockets,NBA Defensive Player of the Year,,1992-93,,,,Award,Kia Motors,KDPYR,
165,Hakeem,Olajuwon,Houston Rockets,NBA Defensive Player of the Year,,1993-94,,,,Award,Kia Motors,KDPYR,
165,Hakeem,Olajuwon,Houston Rockets,NBA Finals Most Valuable Player,,1993-94,,,,Award,Kia Motors,KFMVP,
165,Hakeem,Olajuwon,Houston Rockets,NBA Finals Most Valuable Player,,1994-95,,,,Award,Kia Motors,KFMVP,
165,Hakeem,Olajuwon,Houston Rockets,NBA Most Valuable Player,,1993-94,,,,Award,Kia Motors,KIMVP,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1985-86,11/01/1985,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1989-90,04/01/1990,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1992-93,01/01/1993,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1992-93,04/01/1993,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1993-94,11/01/1993,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1994-95,02/01/1995,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1988-89,,1988-11-13T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1988-89,,1989-02-19T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1989-90,,1990-03-04T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1992-93,,1993-01-17T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1992-93,,1993-02-28T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1992-93,,1993-04-11T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1993-94,,1993-11-14T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1993-94,,1994-03-20T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1994-95,,1995-01-01T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1994-95,,1995-02-05T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1995-96,,1996-03-03T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1996-97,,1996-11-10T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Rookie of the Month,,1984-85,02/01/1985,,,Award,Kia Motors,KIRMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Rookie of the Month,,1984-85,03/01/1985,,,Award,Kia Motors,KIRMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Rookie of the Month,,1984-85,12/01/1984,,,Award,Kia Motors,KIRMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Sporting News Most Valuable Player of the Year,,1993-94,,,,Award,Sporting News,SNMVP,
165,Hakeem,Olajuwon,USA,Olympic Gold Medal,,1996,,,,Award,Olympic,Gold,
165,Hakeem,Olajuwon,,NBA All-Star,,1984-85,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1985-86,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1986-87,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1987-88,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1988-89,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1989-90,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1991-92,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1992-93,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1993-94,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1994-95,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1995-96,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1996-97,,,,Award,All-Star,,
165,Hakeem,Olajuwon,Houston Rockets,NBA Champion,,1993-94,,,,Award,Champion,,
165,Hakeem,Olajuwon,Houston Rockets,NBA Champion,,1994-95,,,,Award,Champion,,
166,Ron,Harper,Cleveland Cavaliers,All-Rookie Team,1,1986-87,,,1610612739,Award,Kia Motors,KIART,
166,Ron,Harper,Cleveland Cavaliers,NBA Player of the Week,,1988-89,,1989-02-05T00:00:00,,Award,Kia Motors,KIPWK,
166,Ron,Harper,Los Angeles Clippers,NBA Player of the Week,,1989-90,,1990-01-14T00:00:00,,Award,Kia Motors,KIPWK,
166,Ron,Harper,Los Angeles Clippers,NBA Player of the Week,,1993-94,,1994-01-30T00:00:00,,Award,Kia Motors,KIPWK,
166,Ron,Harper,Cleveland Cavaliers,NBA Rookie of the Month,,1986-87,01/01/1987,,,Award,Kia Motors,KIRMO,
166,Ron,Harper,Cleveland Cavaliers,NBA Rookie of the Month,,1986-87,12/01/1986,,,Award,Kia Motors,KIRMO,
166,Ron,Harper,Chicago Bulls,NBA Champion,,1995-96,,,,Award,Champion,,
166,Ron,Harper,Chicago Bulls,NBA Champion,,1996-97,,,,Award,Champion,,
166,Ron,Harper,Chicago Bulls,NBA Champion,,1997-98,,,,Award,Champion,,
166,Ron,Harper,Los Angeles Lakers,NBA Champion,,1999-00,,,,Award,Champion,,
166,Ron,Harper,Los Angeles Lakers,NBA Champion,,2000-01,,,,Award,Champion,,
170,Joe,Kleine,USA,Olympic Gold Medal,,1984,,,,Award,Olympic,Gold,
182,Billy,Owens,Golden State Warriors,All-Rookie Team,1,1991-92,,,1610612744,Award,Kia Motors,KIART,
183,Bison,Dele,Chicago Bulls,NBA Champion,,1996-97,,,,Award,Champion,,
184,Bobby,Phills,Cleveland Cavaliers,All-Defensive Team,2,1995-96,,,1610612739,Award,Kia Motors,KIADT,
185,Chris,Webber,Sacramento Kings,All-NBA,2,1998-99,,,1610612758,Award,Kia Motors,KIANT,
185,Chris,Webber,Sacramento Kings,All-NBA,3,1999-00,,,1610612758,Award,Kia Motors,KIANT,
185,Chris,Webber,Sacramento Kings,All-NBA,1,2000-01,,,1610612758,Award,Kia Motors,KIANT,
185,Chris,Webber,Sacramento Kings,All-NBA,2,2001-02,,,1610612758,Award,Kia Motors,KIANT,
185,Chris,Webber,Sacramento Kings,All-NBA,2,2002-03,,,1610612758,Award,Kia Motors,KIANT,
185,Chris,Webber,Golden State Warriors,All-Rookie Team,1,1993-94,,,1610612744,Award,Kia Motors,KIART,
185,Chris,Webber,Sacramento Kings,NBA Player of the Month,,2001-02,01/01/2002,,West,Award,Kia Motors,KIPMO,
185,Chris,Webber,Sacramento Kings,NBA Player of the Month,,2002-03,12/01/2002,,West,Award,Kia Motors,KIPMO,
185,Chris,Webber,Philadelphia 76ers,NBA Player of the Month,,2004-05,01/01/2005,,East,Award,Kia Motors,KIPMO,
185,Chris,Webber,Golden State Warriors,NBA Player of the Week,,1993-94,,1994-01-19T00:00:00,,Award,Kia Motors,KIPWK,
185,Chris,Webber,Washington Wizards,NBA Player of the Week,,1996-97,,1997-04-20T00:00:00,,Award,Kia Motors,KIPWK,
185,Chris,Webber,Sacramento Kings,NBA Player of the Week,,1998-99,,1999-04-25T00:00:00,,Award,Kia Motors,KIPWK,
185,Chris,Webber,Sacramento Kings,NBA Player of the Week,,1999-00,,2000-01-03T00:00:00,,Award,Kia Motors,KIPWK,
185,Chris,Webber,Sacramento Kings,NBA Player of the Week,,1999-00,,2000-01-17T00:00:00,,Award,Kia Motors,KIPWK,
185,Chris,Webber,Sacramento Kings,NBA Player of the Week,,2000-01,,2000-12-10T00:00:00,,Award,Kia Motors,KIPWK,
185,Chris,Webber,Sacramento Kings,NBA Player of the Week,,2000-01,,2001-01-22T00:00:00,,Award,Kia Motors,KIPWK,
185,Chris,Webber,Sacramento Kings,NBA Player of the Week,,2001-02,,2002-01-06T00:00:00,West,Award,Kia Motors,KIPWK,
185,Chris,Webber,Sacramento Kings,NBA Player of the Week,,2002-03,,2002-12-15T00:00:00,West,Award,Kia Motors,KIPWK,
185,Chris,Webber,Golden State Warriors,NBA Rookie of the Month,,1993-94,03/01/1994,,,Award,Kia Motors,KIRMO,
185,Chris,Webber,Golden State Warriors,NBA Rookie of the Month,,1993-94,12/01/1993,,,Award,Kia Motors,KIRMO,
185,Chris,Webber,Golden State Warriors,NBA Rookie of the Year,,1993-94,,,,Award,Kia Motors,KIROY,
185,Chris,Webber,Golden State Warriors,NBA Sporting News Rookie of the Year,,1993-94,,,,Award,Sporting News,SNROY,
185,Chris,Webber,,NBA All-Star,,1996-97,,,,Award,All-Star,,
185,Chris,Webber,,NBA All-Star,,1999-00,,,,Award,All-Star,,
185,Chris,Webber,,NBA All-Star,,2000-01,,,,Award,All-Star,,
185,Chris,Webber,,NBA All-Star,,2001-02,,,,Award,All-Star,,
185,Chris,Webber,,NBA All-Star,,2002-03,,,,Award,All-Star,,
187,Terry,Cummings,Milwaukee Bucks,All-NBA,2,1984-85,,,1610612749,Award,Kia Motors,KIANT,
187,Terry,Cummings,Milwaukee Bucks,All-NBA,3,1988-89,,,1610612749,Award,Kia Motors,KIANT,
187,Terry,Cummings,San Diego Clippers,All-Rookie Team,1,1982-83,,,1610612746,Award,Kia Motors,KIART,
187,Terry,Cummings,Milwaukee Bucks,NBA Player of the Month,,1984-85,01/01/1985,,,Award,Kia Motors,KIPMO,
187,Terry,Cummings,Milwaukee Bucks,NBA Player of the Week,,1984-85,,1984-12-23T00:00:00,,Award,Kia Motors,KIPWK,
187,Terry,Cummings,San Antonio Spurs,NBA Player of the Week,,1989-90,,1989-12-24T00:00:00,,Award,Kia Motors,KIPWK,
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Month,,1982-83,01/01/1983,,,Award,Kia Motors,KIRMO,
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Month,,1982-83,02/01/1983,,,Award,Kia Motors,KIRMO,
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Month,,1982-83,03/01/1983,,,Award,Kia Motors,KIRMO,
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Month,,1982-83,04/01/1983,,,Award,Kia Motors,KIRMO,
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Month,,1982-83,11/01/1982,,,Award,Kia Motors,KIRMO,
187,Terry,Cummings,San Diego Clippers,NBA Rookie of the Year,,1982-83,,,,Award,Kia Motors,KIROY,
187,Terry,Cummings,San Diego Clippers,NBA Sporting News Rookie of the Year,,1982-83,,,,Award,Sporting News,SNROY,
187,Terry,Cummings,,NBA All-Star,,1984-85,,,,Award,All-Star,,
187,Terry,Cummings,,NBA All-Star,,1988-89,,,,Award,All-Star,,
192,Dennis,Scott,Orlando Magic,All-Rookie Team,1,1990-91,,,1610612753,Award,Kia Motors,KIART,
192,Dennis,Scott,Orlando Magic,NBA Player of the Week,,1990-91,,1991-03-10T00:00:00,,Award,Kia Motors,KIPWK,
192,Dennis,Scott,Orlando Magic,NBA Player of the Week,,1995-96,,1996-04-21T00:00:00,,Award,Kia Motors,KIPWK,
192,Dennis,Scott,Orlando Magic,NBA Rookie of the Month,,1990-91,03/01/1991,,,Award,Kia Motors,KIRMO,
193,Anthony,Mason,Charlotte Hornets,All-Defensive Team,2,1996-97,,,1610612740,Award,Kia Motors,KIADT,
193,Anthony,Mason,Charlotte Hornets,All-NBA,3,1996-97,,,1610612740,Award,Kia Motors,KIANT,
193,Anthony,Mason,New York Knicks,NBA Sixth Man of the Year,,1994-95,,,,Award,Kia Motors,KISMY,
193,Anthony,Mason,,NBA All-Star,,2000-01,,,,Award,All-Star,,
197,Scott,Burrell,Chicago Bulls,NBA Champion,,1997-98,,,,Award,Champion,,
198,Danny,Ferry,San Antonio Spurs,NBA Champion,,2002-03,,,,Award,Champion,,
201,Chris,Dudley,Portland Trail Blazers,J. Walter Kennedy Citizenship,,1995-96,,,,Award,Kia Motors,KIWKC,
203,Nate,McMillan,Seattle SuperSonics,All-Defensive Team,2,1993-94,,,1610612760,Award,Kia Motors,KIADT,
203,Nate,McMillan,Seattle SuperSonics,All-Defensive Team,2,1994-95,,,1610612760,Award,Kia Motors,KIADT,
204,Jeff,Hornacek,Phoenix Suns,NBA Player of the Month,,1991-92,12/01/1991,,,Award,Kia Motors,KIPMO,
204,Jeff,Hornacek,,NBA All-Star,,1991-92,,,,Award,All-Star,,
208,Sam,Cassell,Minnesota Timberwolves,All-NBA,2,2003-04,,,1610612750,Award,Kia Motors,KIANT,
208,Sam,Cassell,New Jersey Nets,NBA Player of the Week,,1997-98,,1998-04-12T00:00:00,,Award,Kia Motors,KIPWK,
208,Sam,Cassell,Milwaukee Bucks,NBA Player of the Week,,1999-00,,1999-11-07T00:00:00,,Award,Kia Motors,KIPWK,
208,Sam,Cassell,Minnesota Timberwolves,NBA Player of the Week,,2003-04,,2003-12-28T00:00:00,West,Award,Kia Motors,KIPWK,
208,Sam,Cassell,,NBA All-Star,,2003-04,,,,Award,All-Star,,
208,Sam,Cassell,Boston Celtics,NBA Champion,,2007-08,,,,Award,Champion,,
208,Sam,Cassell,Houston Rockets,NBA Champion,,1993-94,,,,Award,Champion,,
208,Sam,Cassell,Houston Rockets,NBA Champion,,1994-95,,,,Award,Champion,,
209,Dell,Curry,Charlotte Hornets,NBA Sixth Man of the Year,,1993-94,,,,Award,Kia Motors,KISMY,
210,Terrell,Brandon,Cleveland Cavaliers,All-Rookie Team,2,1991-92,,,1610612739,Award,Kia Motors,KIART,
210,Terrell,Brandon,Cleveland Cavaliers,NBA Player of the Week,,1995-96,,1995-12-03T00:00:00,,Award,Kia Motors,KIPWK,
210,Terrell,Brandon,Cleveland Cavaliers,NBA Player of the Week,,1996-97,,1996-12-22T00:00:00,,Award,Kia Motors,KIPWK,
210,Terrell,Brandon,Cleveland Cavaliers,NBA Sportsmanship,,1996-97,,,,Award,Kia Motors,KSPRT,
210,Terrell,Brandon,,NBA All-Star,,1995-96,,,,Award,All-Star,,
210,Terrell,Brandon,,NBA All-Star,,1996-97,,,,Award,All-Star,,
213,Antonio,Davis,,NBA All-Star,,2000-01,,,,Award,All-Star,,
216,Brian,Shaw,Boston Celtics,All-Rookie Team,2,1988-89,,,1610612738,Award,Kia Motors,KIART,
216,Brian,Shaw,Los Angeles Lakers,NBA Champion,,1999-00,,,,Award,Champion,,
216,Brian,Shaw,Los Angeles Lakers,NBA Champion,,2000-01,,,,Award,Champion,,
216,Brian,Shaw,Los Angeles Lakers,NBA Champion,,2001-02,,,,Award,Champion,,
221,Clarence,Weatherspoon,Philadelphia 76ers,All-Rookie Team,2,1992-93,,,1610612755,Award,Kia Motors,KIART,
224,Eddie,Jones,Los Angeles Lakers,All-Defensive Team,2,1997-98,,,1610612747,Award,Kia Motors,KIADT,
224,Eddie,Jones,Charlotte Hornets,All-Defensive Team,2,1998-99,,,1610612740,Award,Kia Motors,KIADT,
224,Eddie,Jones,Charlotte Hornets,All-Defensive Team,2,1999-00,,,1610612740,Award,Kia Motors,KIADT,
224,Eddie,Jones,Charlotte Hornets,All-NBA,3,1999-00,,,1610612740,Award,Kia Motors,KIANT,
224,Eddie,Jones,Los Angeles Lakers,All-Rookie Team,1,1994-95,,,1610612747,Award,Kia Motors,KIART,
224,Eddie,Jones,Los Angeles Lakers,NBA Player of the Month,,1997-98,11/01/1997,,,Award,Kia Motors,KIPMO,
224,Eddie,Jones,Miami Heat,NBA Player of the Week,,2001-02,,2002-01-06T00:00:00,East,Award,Kia Motors,KIPWK,
224,Eddie,Jones,,NBA All-Star,,1999-00,,,,Award,All-Star,,
224,Eddie,Jones,,NBA All-Star,,1996-97,,,,Award,All-Star,,
224,Eddie,Jones,,NBA All-Star,,1997-98,,,,Award,All-Star,,
236,Kevin,Edwards,Miami Heat,All-Rookie Team,2,1988-89,,,1610612748,Award,Kia Motors,KIART,
238,Tyrone,Hill,,NBA All-Star,,1994-95,,,,Award,All-Star,,
243,Aaron,McKie,Philadelphia 76ers,NBA Player of the Week,,2000-01,,2000-12-31T00:00:00,,Award,Kia Motors,KIPWK,
243,Aaron,McKie,Philadelphia 76ers,NBA Sixth Man of the Year,,2000-01,,,,Award,Kia Motors,KISMY,
244,Dee,Brown,Boston Celtics,All-Rookie Team,1,1990-91,,,1610612738,Award,Kia Motors,KIART,
246,Greg,Anderson,San Antonio Spurs,All-Rookie Team,1,1987-88,,,1610612759,Award,Kia Motors,KIART,
246,Greg,Anderson,San Antonio Spurs,NBA Rookie of the Month,,1987-88,03/01/1988,,,Award,Kia Motors,KIRMO,
247,Joe,Dumars,Detroit Pistons,All-Defensive Team,1,1988-89,,,1610612765,Award,Kia Motors,KIADT,
247,Joe,Dumars,Detroit Pistons,All-Defensive Team,1,1989-90,,,1610612765,Award,Kia Motors,KIADT,
247,Joe,Dumars,Detroit Pistons,All-Defensive Team,2,1990-91,,,1610612765,Award,Kia Motors,KIADT,
247,Joe,Dumars,Detroit Pistons,All-Defensive Team,1,1991-92,,,1610612765,Award,Kia Motors,KIADT,
247,Joe,Dumars,Detroit Pistons,All-Defensive Team,1,1992-93,,,1610612765,Award,Kia Motors,KIADT,
247,Joe,Dumars,Detroit Pistons,All-NBA,3,1989-90,,,1610612765,Award,Kia Motors,KIANT,
247,Joe,Dumars,Detroit Pistons,All-NBA,3,1990-91,,,1610612765,Award,Kia Motors,KIANT,
